,prompt,good_jpg,bad_jpg,origin_index
1032,"But I'm not gonna go down with my hometown in a tornado, I'm gonna chase it",good_1032.jpg,bad_1032.jpg,29806
1033,"A professional photo of a beautiful argentine woman in soft little short and soft little t-shirt, sitting and nestled in on the plush surface of an oversize couch, on a big soft cushion with luxurious fabric and big soft pillows, extended legs slightly spread on the couch, arms nice and relaxed, comfy and warm, lush and very cozy inviting and relaxed environment, all nice and cute, very confortable",good_1033.jpg,bad_1033.jpg,29813
1034,"Generar un retrato de perfil ¾ de una mujer venezolana de 40 años, de sonrisa suave, cabello de color borgoña, vestida con camisa azul. La imagen debe sr en primer plano centrada en la cabeza, la parte superior del cuerpo y los hombros q2 s750",good_1034.jpg,bad_1034.jpg,29827
1035,"Doctor Robot made out of flesh, cyborg face, human skin, scars, hair, human bodyparts, flesh, organs, detailed photography, metal structure with mechanical components, bolts",good_1035.jpg,bad_1035.jpg,29841
1036,️Photo portrait Amy Adams dancehall burlesque,good_1036.jpg,bad_1036.jpg,29866
1037,"art by Alfons Mucha, beautiful Inbar Lavi from The Imposters as a naturist in Egypt, HD 4K, sharp detail, photo-realistic accurate face and features, award winning photography",good_1037.jpg,bad_1037.jpg,29870
1038,"teen blonde little girl, insanely detailed portrait,female model, dof, dslr extremely intricate, high res,  8k,  award winning photography",good_1038.jpg,bad_1038.jpg,29876
1039,"turkish woman, african man",good_1039.jpg,bad_1039.jpg,29905
1040,"DSLR macro photo of a shiny white jumping spider on a leaf, water droplets in the background, depth of field, nature photography, best quality",good_1040.jpg,bad_1040.jpg,29939
1041,"Lady gaga is riding her ""Bucephalus"" horse, and various other flying unicorns that float down the hill, detailed on pixiv. 8k. octane render. dynamic cinematic singer, Lady gaga is riding her ""Bucephalus"" horse in a green edwardian car park next to a highway, in the style of ""Keplers Grace"" by Jean Nouvel",good_1041.jpg,bad_1041.jpg,30016
1042,a beautiful blonde young woman,good_1042.jpg,bad_1042.jpg,30084
1043,"abstract girl in dark background 3d illustration illustration in 3d, in the style of ian davenport, british influence, detailed perfection, colorful woodcarvings, anna dittmann, presentation of human form, meticulous detail",good_1043.jpg,bad_1043.jpg,30085
1044,"Aidan Gillen mixed with a bit Ciarán Hinds, dressed as a sinister, and cunning, dirty 19th century hungarian peasant with black tophat and mustache at a hungarian sheer, at night, very atmospheric, by greg rutkowski, eeyrie, scar, night, sinister shadows",good_1044.jpg,bad_1044.jpg,30120
1045,"Two curled shrimp in a white plate, black background, hyperrealistic, red",good_1045.jpg,bad_1045.jpg,30148
1046,Incredibly realistic render of symmetrical impossible structures with extra dimensional features in the style of god,good_1046.jpg,bad_1046.jpg,30156
1047,"digital art illustration by wlop of a young woman wearing a golden adherent silk dress enveloped by darkness, golden hair, yellow eyes, versailles detailed background, fantasy,beautiful, graceful, elegant, cute, gorgeous, perfect face , cinematic lighting, high quality, high definition, uhd, 8k, sharp focus, masterpiece, post-processing, soft bokeh, intricately detailed, complex,",good_1047.jpg,bad_1047.jpg,30189
1048,Red ball on yellow cobblestone,good_1048.jpg,bad_1048.jpg,30195
1049,"bride, photo, dripping molten glass rainbows, copper brass lightning, beautiful rainbow melting dripping over swirling hair splash art graphic design color splash high contrasting art, liquid light, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha, 8 k,",good_1049.jpg,bad_1049.jpg,30217
