index,prompt,good_jpg,bad_jpg,origin_index,same
423,"Watercolor painting of european modern city, medieval, night sunlight, by greg rutkowski, by anders zorn",good_424.jpg,bad_424.jpg,14043,0
424,"fantasy art, badass liuyifei, beautiful sorceress, intricate white ivory filigree plate armour, Muscular, colorful tattoo covered body, rococopunk, baroquepunk, fashion punk, style of tom bagshaw and karol bak",good_425.jpg,bad_425.jpg,14108,0
425,A steampunk chef making a grilled cheese sandwich,good_426.jpg,bad_426.jpg,14182,0
426,"Jennifer Connelly at 25 years of age as a naturist on Arrakis, stained glass motif in the style of Alfons Mucha, HDR, sharp detail",good_427.jpg,bad_427.jpg,14305,1
427,"intricately detailed concept art of a cyberpunk vagabond with futuristic clothes, LED ascetics, holographic, cyberpunk 2077 inspired clothing",good_428.jpg,bad_428.jpg,14359,1
428,a beautiful young Nigerian woman modeling an afro futurist gown in a historic french colonial ballroom,good_429.jpg,bad_429.jpg,14404,1
429,"stained glass motif done in the style of Alfons Mucha, full body portrait in the style of Patrick Woodroffe, Gorgeous 25 year-old Emilia Clarke with platinum blonde hair as a naturist near a waterfall, HD 4K, scientific detail, photo-realistic accurate face and features, cinematic lighting, volumetric",good_430.jpg,bad_430.jpg,14450,0
430,"anime girl, anime girl, fantasy anime, f anime girl, f anime, wallpaper, wallpapers for android phones, in the style of baroque portraiture, mosaic-inspired realism, natalia rak, light indigo and dark brown, , anime aesthetic, traditional chinese",good_431.jpg,bad_431.jpg,14473,0
431,"beautiful rainbow melting dripping over swirling hair splash art graphic design color splash high contrasting art, liquid light, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha, 8 k,",good_432.jpg,bad_432.jpg,14476,0
432,"digital art illustration by wlop of a young woman wearing a violet adherent silk dress enveloped by light, aubergine hair, pink eyes, versailles detailed background, fantasy,beautiful, graceful, elegant, cute, gorgeous, perfect face , cinematic lighting, high quality, high definition, uhd, 8k, sharp focus, masterpiece, post-processing, soft bokeh, intricately detailed, complex,",good_433.jpg,bad_433.jpg,14512,0
433,A park at the center of a city,good_434.jpg,bad_434.jpg,14531,0
434,"digital art portrait of a beautiful character, nebula and constellations, sunrise sky, curly bob haircut, looking away, face blush and freckles, clouds, dreamy, pop surrealism, high quality, pastel colors, detailed, by loish van baarle, intricate",good_435.jpg,bad_435.jpg,14538,0
435,"Photo of leyendecker Girl wearing glasses, athletic body, seethrough",good_436.jpg,bad_436.jpg,14601,0
436,"Concept art illustration of A bald elf cyberpunk male, 20 years old, tired looking, wearing a black tech poncho, standing it a neon city street",good_437.jpg,bad_437.jpg,14611,0
437,"fullbody digital art illustration by wlop of a beautiful woman with long blonde hair and yellow eyes wearing a golden iridiscent silk dress, victorian bedroom background, beautiful, graceful, elegant, cute, gorgeous, perfect face , cinematic lighting, high quality, 8k, sharp focus, masterpiece, post-processing, soft bokeh,",good_438.jpg,bad_438.jpg,14657,0
438,"full body, a model beautiful women with long  blond hair, beautiful detailed dress, delicate, detailed, centered, digital painting, artstation, concept art, donato giancola, joseph christian leyendecker, wlop, boris vallejo, breathtaking, 8k resolution, extremely detailed, beautiful, establishing shot, artistic, hyperrealistic, beautiful face, octane render",good_439.jpg,bad_439.jpg,14706,0
439,The misty mountains,good_440.jpg,bad_440.jpg,14728,0
440,16 year old kiwi Indian teen trapped in pitch dark flooded narrow passage of cave,good_441.jpg,bad_441.jpg,14802,1
441,"A human girl who used ot be a cat, fantasy illustration",good_442.jpg,bad_442.jpg,14814,1
442,"pale pink haired goddess, wearing byzantine gown | fantasy, hyper-detailed, accurate anatomy, symmetrical facial features, sharp focus, volumetric lighting, 16k | karol bak, yoshitaka amano, tom Bagshaw, aurora, zbrush cel-shaded, cgsociety | ethereal beautiful astral vaporwave storybook illustration, dark fantasy",good_443.jpg,bad_443.jpg,14852,2
443,"painting of a car standing at the multistory parking in the morning hours, sunrise, impressionism style, oil on canvas",good_444.jpg,bad_444.jpg,14873,1
444,Photorealistic,good_445.jpg,bad_445.jpg,14881,2
445,Images inspired by Kate Bush,good_446.jpg,bad_446.jpg,14882,0
446,The War Of The Worlds,good_447.jpg,bad_447.jpg,14897,1
447,futuristic desert citiscape,good_448.jpg,bad_448.jpg,14926,0
448,selfie photo of cute european woman with black man,good_449.jpg,bad_449.jpg,15018,0
449,A photorealistic detailed complex 8k resolution of xalapa street scenewith el pico de orizaba in the background,good_450.jpg,bad_450.jpg,15059,0
450,a baroque vampire,good_451.jpg,bad_451.jpg,15074,0
451,"artist's work peacock feather collage image, in the style of geisha portraits, futuristic victorian, dreamy pointillism, digital collages, spray-paint based, mixed media approach, daguerreotype",good_452.jpg,bad_452.jpg,15120,1
452,"farmer in rural area, solstmidwives sorrow edwarmargarmillerakrishcommunion, jules bastien Lepage",good_453.jpg,bad_453.jpg,15245,0
453,"watercolor illustration of a russian noble, beautiful, graceful, elegant, cute, gorgeous, cinematic lighting, high quality, 8k, sharp focus, masterpiece, post-processing, soft bokeh,",good_454.jpg,bad_454.jpg,15262,0
454,"portrait of a young beautiful finnish norwegian swedish scandinavian attractive glamour model wearing demonic, Dracula ,Jodhpurs greg manchess painting by Sargent and Leyendecker, attractive girl, studio Ghibli fantasy close-up shot asymmetrical intricate elegant matte painting illustration hearthstone, by greg rutkowski by greg tocchini by james gilleard",good_455.jpg,bad_455.jpg,15330,0
455,radiant glowing being made of swirling coronal light,good_456.jpg,bad_456.jpg,15379,0
456,Dwarf celtic Scottish warrior with complex braided hair and beard fantasy illustration,good_457.jpg,bad_457.jpg,15426,1
457,"rrealist portrait of female by david hockney and alphonse mucha,fantasy art, photo realistic, dynamic lighting, artstation, poster, volumetric lighting, very detailed faces, 4 k, a",good_458.jpg,bad_458.jpg,15471,2
458,"Kimonos based on koi, museum quality, cinematic lighting",good_459.jpg,bad_459.jpg,15495,0
459,"Photorealistic: Beautiful stained glass portrait of a bee's face: Borderlands: Oil splash!! Oil stained!!"", intricate hyperdetailed fluid gouache illustration by Android Jones: By Ismail Inceoglu and Jean Baptiste mongue: James Jean: Erin Hanson: Dan Mumford: professional photography, natural lighting, volumetric lighting maximalist photoillustration: marton bobzert: 8k resolution concept art intricately detailed, complex, elegant: expansive",good_460.jpg,bad_460.jpg,15513,0
460,A painting of a cute teenage woman with a long Undercut Hairstyle painted by Charlie Bowater,good_461.jpg,bad_461.jpg,15522,0
461,"Caricature woman photo real stylized digital painting illustration The fantasy artwork of jake pifer, in the style of whimsical sci-fi, digital airbrushing, , surrealistic detail, sharp prickly, precisionism influence, colorful:1",good_462.jpg,bad_462.jpg,15543,2
462,a cat woman with cat ears on her head,good_463.jpg,bad_463.jpg,15602,0
463,massive,good_464.jpg,bad_464.jpg,15642,2
464,"young man with beard seen from the back wearing tshirt, grey cat with yellow eyes, both sitting on table on clearing, forest, playing magic the gathering cards, epic, Ultra detailed, octane render, by Alexander Jansson",good_465.jpg,bad_465.jpg,15751,2
465,Dali inspired David Bowie in the fifth elementh,good_466.jpg,bad_466.jpg,15780,0
466,portrait in chalk with abstract edges,good_467.jpg,bad_467.jpg,15821,0
467,"Order deteriorating into chaos, contrasting shapes and colours, fantasy art print by casper david friedrich and jmw turner, landscape,",good_468.jpg,bad_468.jpg,15868,0
468,"photography of a young Korean man wearing a gundam mecha armor made of glossy white plastic, wearing a shirt, in his room, extremely detailed, Kodak gold 200",good_469.jpg,bad_469.jpg,15953,0
469,"art by Alfons Mucha, stained glass motif, 20 year-old naturist Zooey DesChanel at a space station, HD 4K, sharp detail, photo-realistic accurate face and features, award winning photography, cinematic lighting",good_470.jpg,bad_470.jpg,15974,0
470,"style of henry raeburn, kate middleton, portrait, painterly, visible brush strokes, moody lighting",good_471.jpg,bad_471.jpg,15988,1
471,"Comic & Anime, Masterpiece Visuals, Gorgeous Cyberpunk Woman, clothed in black gold blouse sarong, sitting, messy room, chill relaxed posing, Centered, Nightcore & Lofi Aesthetics, inspired by Starcraft & LoL & Ghost in The Shell, art by Jesus Aburtov & Deane Keane & Sana Takeda & Alessandro Barbucci, 8K, trending on Artstation & Pixiv, Highest Quality by Alena Aenami & Charlie Bowater, Headroom",good_472.jpg,bad_472.jpg,16011,0
472,sevilla cafes spanish guitars,good_473.jpg,bad_473.jpg,16024,0
473,A girl with fire powers anime style,good_474.jpg,bad_474.jpg,16055,0
474,"art by Salvador Dali in the style of Patrick Woodroffe with muted psychedelic colors, full body image of David Bowie at age 25 with short hair from Ziggy Stardust with an amused quizzical expression on his face with an electric guitar, HD 4K, photo-realistic accurate face and features, scientific detail, cinematic volumetric lighting",good_475.jpg,bad_475.jpg,16173,0
475,"screaming photorealistic happy old male screaming  shaman in a middle of forest covered in symmetrycal blue lotus crystal covered by windy splash of strings of light in a dark sky covered by stars, splash of glowing water, painting, aligned, dramatic light, by andrews esao amorsolo",good_476.jpg,bad_476.jpg,16182,0
476,"insanely detailed portrait,female model, insane face details, perfect eyes,dof, dslr extremely intricate, high res,  8k,  award winning photography",good_477.jpg,bad_477.jpg,16202,0
477,"fantasy art, badass liuyifei, beautiful sorceress, intricate white ivory filigree plate armour, Muscular, colorful tattoo covered body, rococopunk, baroquepunk, fashion punk, style of tom bagshaw and karol bak",good_478.jpg,bad_478.jpg,16248,1
478,"a beautiful girl dressed up as an elf holding flowers, in the style of otherworldly illustrations, dark gold and yellow, chinese iconography, realistic hyper-detail, serene faces, vibrant color combinations, eye-catching detail",good_479.jpg,bad_479.jpg,16254,1
479,portrait painting of female android from dystopic future by James Gurney,good_480.jpg,bad_480.jpg,16290,0
480,"a painting of a woman with a neg mask on her face, very very roberto ferri, mucha klimt and tom bagshaw, bussiere and roberto ferri, tom bagshaw donato giancola, saturno butto. dark art, h. r. giger and tom bagshaw",good_481.jpg,bad_481.jpg,16348,0
481,"an image of a woman dressed in an suit, in the style of anime art, firecore, realistic, low-angle, polished, sharp brushwork, romantic academia",good_482.jpg,bad_482.jpg,16511,0
482,"an anthropomorphic wolf, druid, cape, dungeons and dragons, town, rpg, rustic, fantasy, forest, flowers, night, fireflies, hd digital art",good_483.jpg,bad_483.jpg,16522,0
483,"lombard colonial painter skylamsterdam inmate children portrait, ,Jules Bastien-Lepage",good_484.jpg,bad_484.jpg,16549,0
484,"A couple Sleeping on a Industrial Glitch landscape, painted by greg rutkowski and Baptiste monge and Jeremy mann",good_485.jpg,bad_485.jpg,16562,0
485,"young Lee Young Ae, dressed as a 19th century hungarian peasant woman with two black hair braids, in 19th century a hungarian village, oil canvas portrait by Waterhouse, Munkácsy, Waterhouse, István Csók, Ferenczy, Rutkowski, Marc Simonetti, John Everett Millais. very atmospheric, natural light, melancholic, smiling, pastel",good_486.jpg,bad_486.jpg,16607,0
486,"insanely detailed portrait, female viking model, insane face details, perfect eyes, dof, dslr extremely intricate, high res,  8k,  award winning photography",good_487.jpg,bad_487.jpg,16632,0
487,"close-up photo portrait of a Chinese woman,desert view, tall window, high-angle, minimalist industrial interior, morning light",good_488.jpg,bad_488.jpg,16686,0
488,Any bady,good_489.jpg,bad_489.jpg,16752,0
489,"Make a background with ""thank you"" as the copy, and the background is cyberpunk style",good_490.jpg,bad_490.jpg,16758,0
490,"japanese moutains, landscape, cherry blossoms, waterfalls, fantastic, fantasy, medieval",good_491.jpg,bad_491.jpg,16771,0
491,"Jennifer Connelly at 25 years of age as a naturist in Egypt, HDR, sharp detail, stained glass motif in the style of Alfons Mucha",good_492.jpg,bad_492.jpg,16841,2
492,"cinematic still, fully bare beautiful teenage girl looking out the window of highly reflective stainless steel train in the forest, at sunset,",good_493.jpg,bad_493.jpg,16910,0
493,"sci fi concept art. The ship had been peeled, flayed and reshaped into an elegant sculpture of trailing metal, like a flower.",good_494.jpg,bad_494.jpg,16954,0
494,"beautiful italian riveria, with two pink wood chairs outlooking the river",good_495.jpg,bad_495.jpg,17066,0
